ob_end_time,id_type,id,ob_hour_count,version_num,met_domain_name,src_id,rec_st_ind,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q,min_grss_temp_q,min_conc_temp_q,max_air_temp_j,min_air_temp_j,min_grss_temp_j,min_conc_temp_j,meto_stmp_time,midas_stmp_etime
2019-02-14 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.1,2.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-14 20:55:00,0.0
2019-02-15 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.3,-1.3,-3.1,-2.9,6,6,6,6,NA,NA,NA,NA,2019-02-15 08:59:00,0.0
2019-02-15 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.3,1.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-15 21:09:00,0.0
2019-02-16 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.2,6.8,4.8,3.7,6,6,6,6,NA,NA,NA,NA,2019-02-16 09:07:00,0.0
2019-02-16 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.4,8.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-16 21:09:00,0.0
2019-02-17 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.4,5.1,3.4,3.3,6,6,6,6,NA,NA,NA,NA,2019-02-17 09:08:00,0.0
2019-02-17 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.4,5.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-17 21:10:00,0.0
2019-02-18 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.1,6.7,5.5,4.7,6,6,6,6,NA,NA,NA,NA,2019-02-18 09:00:00,0.0
2019-02-18 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.0,6.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-18 20:55:00,0.0
2019-02-19 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.7,5.2,3.4,2.8,6,6,6,6,NA,NA,NA,NA,2019-02-19 08:58:00,0.0
2019-02-19 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.1,7.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-19 20:58:00,0.0
2019-02-20 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.4,6.9,6.0,5.7,6,6,6,6,NA,NA,NA,NA,2019-02-20 08:56:00,0.0
2019-02-20 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.3,8.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-20 21:01:00,0.0
2019-02-21 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.7,8.4,7.0,6.4,6,6,6,6,NA,NA,NA,NA,2019-02-21 09:01:00,0.0
2019-02-21 21:00:00,DCNN,2423,12,1,NCM,384,1011,15.6,9.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-21 20:55:00,0.0
2019-02-22 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.0,5.1,2.5,2.8,1006,6,6,6,NA,NA,NA,NA,2019-02-22 08:59:00,0.0
2019-02-22 21:00:00,DCNN,2423,12,1,NCM,384,1011,15.1,7.7,NA,NA,6,1006,NA,NA,NA,NA,NA,NA,2019-02-22 20:56:00,0.0
2019-02-23 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.6,4.9,3.9,3.7,6,6,6,6,NA,NA,NA,NA,2019-02-23 09:08:00,0.0
2019-02-23 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.6,7.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-23 21:08:00,0.0
2019-02-24 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.0,3.3,-1.3,0.5,6,6,6,6,NA,NA,NA,NA,2019-02-24 09:07:00,0.0
2019-02-24 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.5,6.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-24 21:09:00,0.0
2019-02-25 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.8,0.3,-4.0,-2.4,6,6,6,6,NA,NA,NA,NA,2019-02-25 09:04:00,0.0
2019-02-25 21:00:00,DCNN,2423,12,1,NCM,384,1011,16.5,4.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-25 20:54:00,0.0
2019-02-26 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.5,4.3,-1.4,0.3,6,6,6,6,NA,NA,NA,NA,2019-02-26 08:58:00,0.0
2019-02-26 21:00:00,DCNN,2423,12,1,NCM,384,1011,16.8,6.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-26 20:54:00,0.0
2019-02-27 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.7,1.8,-3.4,-1.3,6,6,6,6,NA,NA,NA,NA,2019-02-27 09:01:00,0.0
2019-02-27 21:00:00,DCNN,2423,12,1,NCM,384,1011,16.1,8.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-27 20:56:00,0.0
2019-02-28 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.5,2.5,-1.8,0.6,6,6,6,6,NA,NA,NA,NA,2019-02-28 09:01:00,0.0
2019-02-28 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.7,4.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-02-28 20:56:00,0.0
2019-03-01 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.1,5.6,5.3,5.3,6,6,6,6,NA,NA,NA,NA,2019-03-01 08:58:00,0.0
2019-03-01 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.9,6.1,NA,NA,6,1006,NA,NA,NA,NA,NA,NA,2019-03-01 20:56:00,0.0
2019-03-02 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.6,4.9,3.6,3.4,6,6,6,6,NA,NA,NA,NA,2019-03-02 09:08:00,0.0
2019-03-02 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.7,8.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-02 21:08:00,0.0
2019-03-03 09:00:00,DCNN,2423,12,1,NCM,384,1012,11.3,6.4,4.6,4.0,6,6,6,6,NA,NA,NA,NA,2019-03-03 09:07:00,0.0
2019-03-03 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.3,7.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-03 21:08:00,0.0
2019-03-04 09:00:00,DCNN,2423,12,1,NCM,384,1012,9.5,3.1,1.2,0.9,1006,6,6,6,NA,NA,NA,NA,2019-03-04 09:00:00,0.0
2019-03-04 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.1,5.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-04 20:57:00,0.0
2019-03-05 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.2,1.9,0.2,-0.2,6,6,6,6,NA,NA,NA,NA,2019-03-05 08:56:00,0.0
2019-03-05 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.6,4.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-05 20:59:00,0.0
2019-03-06 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.9,7.0,4.5,5.0,6,6,6,6,NA,NA,NA,NA,2019-03-06 08:55:00,0.0
2019-03-06 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.6,8.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-06 20:55:00,0.0
2019-03-07 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.4,3.9,2.1,1.6,6,6,6,6,NA,NA,NA,NA,2019-03-07 09:02:00,0.0
2019-03-07 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.3,6.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-07 20:58:00,0.0
2019-03-08 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.0,1.7,-3.6,-2.9,6,6,6,6,NA,NA,NA,NA,2019-03-08 08:56:00,0.0
2019-03-08 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.9,3.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-08 21:08:00,0.0
2019-03-09 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.1,5.1,3.2,2.6,6,6,6,6,NA,NA,NA,NA,2019-03-09 09:08:00,0.0
2019-03-09 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.3,5.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-09 21:09:00,0.0
2019-03-10 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.3,2.1,1.9,2.1,6,6,6,6,NA,NA,NA,NA,2019-03-10 09:09:00,0.0
2019-03-10 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.7,0.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-10 21:08:00,0.0
2019-03-11 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.6,1.1,0.0,-0.1,6,6,6,6,NA,NA,NA,NA,2019-03-11 09:03:00,0.0
2019-03-11 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.6,5.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-11 20:59:00,0.0
2019-03-12 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.1,6.2,4.6,5.1,6,6,6,6,NA,NA,NA,NA,2019-03-12 08:58:00,0.0
2019-03-12 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.2,3.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-12 20:58:00,0.0
2019-03-13 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.9,5.0,2.4,2.2,6,6,6,6,NA,NA,NA,NA,2019-03-13 08:58:00,0.0
2019-03-13 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.5,7.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-13 20:59:00,0.0
2019-03-14 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.0,6.4,5.7,5.4,6,6,6,6,NA,NA,NA,NA,2019-03-14 08:59:00,0.0
2019-03-14 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.3,8.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-14 20:56:00,0.0
2019-03-15 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.0,6.8,6.3,6.3,6,6,6,6,NA,NA,NA,NA,2019-03-15 08:57:00,0.0
2019-03-15 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.6,7.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-15 21:09:00,0.0
2019-03-16 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.5,6.0,3.9,4.3,6,6,6,6,NA,NA,NA,NA,2019-03-16 09:08:00,0.0
2019-03-16 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.0,6.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-16 21:10:00,0.0
2019-03-17 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.5,2.5,0.7,0.4,6,6,6,6,NA,NA,NA,NA,2019-03-17 09:09:00,0.0
2019-03-17 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.8,4.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-17 21:06:00,0.0
2019-03-18 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.1,3.2,-1.1,0.0,6,6,6,6,NA,NA,NA,NA,2019-03-18 08:57:00,0.0
2019-03-18 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.1,6.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-18 20:59:00,0.0
2019-03-19 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.8,5.8,2.9,3.2,6,6,6,6,NA,NA,NA,NA,2019-03-19 08:59:00,0.0
2019-03-19 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.1,8.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-19 20:55:00,0.0
2019-03-20 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.0,7.3,6.3,5.9,6,6,6,6,NA,NA,NA,NA,2019-03-20 08:57:00,0.0
2019-03-20 21:00:00,DCNN,2423,12,1,NCM,384,1011,16.9,9.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-20 20:56:00,0.0
2019-03-21 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.2,7.4,6.1,5.8,6,6,6,6,NA,NA,NA,NA,2019-03-21 09:01:00,0.0
2019-03-21 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.3,9.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-21 20:59:00,0.0
2019-03-22 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.5,10.2,9.9,9.7,6,6,6,6,NA,NA,NA,NA,2019-03-22 09:01:00,0.0
2019-03-22 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.4,10.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-22 21:07:00,0.0
2019-03-23 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.7,6.6,5.2,5.4,6,6,6,6,NA,NA,NA,NA,2019-03-23 09:10:00,0.0
2019-03-23 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.6,5.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-23 21:08:00,0.0
2019-03-24 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.8,3.6,-2.8,0.3,6,6,6,6,NA,NA,NA,NA,2019-03-24 09:08:00,0.0
2019-03-24 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.2,6.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-24 21:08:00,0.0
2019-03-25 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.2,3.9,1.7,1.5,1006,6,6,6,NA,NA,NA,NA,2019-03-25 08:59:00,0.0
2019-03-25 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.2,4.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-25 20:53:00,0.0
2019-03-26 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.4,2.3,-2.5,0.2,6,6,6,6,NA,NA,NA,NA,2019-03-26 08:57:00,0.0
2019-03-26 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.8,5.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-26 20:57:00,0.0
2019-03-27 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.9,7.7,6.2,6.7,6,6,6,6,NA,NA,NA,NA,2019-03-27 08:59:00,0.0
2019-03-27 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.9,8.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-27 21:00:00,0.0
2019-03-28 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.5,4.6,2.5,2.9,6,6,6,6,NA,NA,NA,NA,2019-03-28 08:57:00,0.0
2019-03-28 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.5,7.4,NA,NA,6,1006,NA,NA,NA,NA,NA,NA,2019-03-28 20:58:00,0.0
2019-03-29 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.9,5.3,-0.4,2.9,6,6,6,6,NA,NA,NA,NA,2019-03-29 09:00:00,0.0
2019-03-29 21:00:00,DCNN,2423,12,1,NCM,384,1011,16.9,9.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-29 21:09:00,0.0
2019-03-30 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.5,3.1,-0.5,1.8,1006,6,6,6,NA,NA,NA,NA,2019-03-30 09:08:00,0.0
2019-03-30 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.9,7.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-30 21:08:00,0.0
2019-03-31 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.4,4.0,2.2,2.7,6,6,6,6,NA,NA,NA,NA,2019-03-31 09:08:00,0.0
2019-03-31 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.5,3.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-03-31 21:06:00,0.0
2019-04-01 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.9,0.3,-5.8,-2.3,6,6,6,6,NA,NA,NA,NA,2019-04-01 08:59:00,0.0
2019-04-01 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.1,4.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-01 20:58:00,0.0
2019-04-02 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.2,1.4,-0.8,0.1,6,6,6,6,NA,NA,NA,NA,2019-04-02 09:03:00,0.0
2019-04-02 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.7,3.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-02 20:59:00,0.0
2019-04-03 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.0,0.3,-2.1,-1.1,6,6,6,6,NA,NA,NA,NA,2019-04-03 09:02:00,0.0
2019-04-03 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.1,2.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-03 20:59:00,0.0
2019-04-04 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.3,-0.3,-1.2,-1.4,6,6,6,6,NA,NA,NA,NA,2019-04-04 09:01:00,0.0
2019-04-04 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.6,4.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-04 20:57:00,0.0
2019-04-05 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.1,3.6,1.8,1.4,6,6,6,6,NA,NA,NA,NA,2019-04-05 09:00:00,0.0
2019-04-05 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.7,6.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-05 21:08:00,0.0
2019-04-06 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.2,2.7,-2.5,0.1,6,6,6,6,NA,NA,NA,NA,2019-04-06 09:09:00,0.0
2019-04-06 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.9,6.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-06 21:07:00,0.0
2019-04-07 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.7,6.8,6.3,6.5,6,6,6,6,NA,NA,NA,NA,2019-04-07 09:08:00,0.0
2019-04-07 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.1,7.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-07 21:08:00,0.0
2019-04-08 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.8,6.9,6.8,6.8,6,6,6,6,NA,NA,NA,NA,2019-04-08 08:58:00,0.0
2019-04-08 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.8,6.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-08 20:55:00,0.0
2019-04-09 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.2,5.7,4.1,4.5,6,6,6,6,NA,NA,NA,NA,2019-04-09 09:00:00,0.0
2019-04-09 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.4,4.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-09 20:58:00,0.0
2019-04-10 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.1,1.0,-1.8,-1.6,6,6,6,6,NA,NA,NA,NA,2019-04-10 09:03:00,0.0
2019-04-10 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.2,2.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-10 20:58:00,0.0
2019-04-11 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.6,1.5,-3.6,0.1,6,6,6,6,NA,NA,NA,NA,2019-04-11 08:58:00,0.0
2019-04-11 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.1,2.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-11 20:55:00,0.0
2019-04-12 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.0,0.4,-5.9,-2.1,6,6,6,6,NA,NA,NA,NA,2019-04-12 09:01:00,0.0
2019-04-12 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.3,2.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-12 21:10:00,0.0
2019-04-13 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.9,-0.4,-4.8,-2.5,6,6,6,6,NA,NA,NA,NA,2019-04-13 09:08:00,0.0
2019-04-13 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.1,1.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-13 21:07:00,0.0
2019-04-14 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.1,0.1,-4.0,-2.2,6,6,6,6,NA,NA,NA,NA,2019-04-14 09:09:00,0.0
2019-04-14 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.2,4.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-14 21:10:00,0.0
2019-04-15 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.8,0.8,-2.3,-1.3,6,6,6,6,NA,NA,NA,NA,2019-04-15 09:02:00,0.0
2019-04-15 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.2,5.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-15 20:59:00,0.0
2019-04-16 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.9,4.3,2.3,2.7,6,6,6,6,NA,NA,NA,NA,2019-04-16 09:00:00,0.0
2019-04-16 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.8,7.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-16 20:57:00,0.0
2019-04-17 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.9,6.0,4.5,4.7,6,6,6,6,NA,NA,NA,NA,2019-04-17 09:00:00,0.0
2019-04-17 21:00:00,DCNN,2423,12,1,NCM,384,1011,17.2,8.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-17 20:56:00,0.0
2019-04-18 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.1,5.5,-0.4,2.8,6,6,6,6,NA,NA,NA,NA,2019-04-18 08:57:00,0.0
2019-04-18 21:00:00,DCNN,2423,12,1,NCM,384,1011,18.7,8.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-18 20:56:00,0.0
2019-04-19 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.9,5.1,0.9,3.8,6,6,6,6,NA,NA,NA,NA,2019-04-19 09:02:00,0.0
2019-04-19 21:00:00,DCNN,2423,12,1,NCM,384,1011,20.9,8.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-19 20:58:00,0.0
2019-04-20 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.1,3.9,0.3,2.6,6,6,6,6,NA,NA,NA,NA,2019-04-20 08:58:00,0.0
2019-04-20 21:00:00,DCNN,2423,12,1,NCM,384,1011,21.5,11.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-20 21:09:00,0.0
2019-04-21 09:00:00,DCNN,2423,12,1,NCM,384,1011,15.8,7.0,-1.1,2.3,6,6,6,6,NA,NA,NA,NA,2019-04-21 08:55:00,0.0
2019-04-21 21:00:00,DCNN,2423,12,1,NCM,384,1011,21.7,11.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-21 21:10:00,0.0
2019-04-22 09:00:00,DCNN,2423,12,1,NCM,384,1011,14.2,4.1,-4.4,0.2,6,6,6,6,NA,NA,NA,NA,2019-04-22 08:56:00,0.0
2019-04-22 21:00:00,DCNN,2423,12,1,NCM,384,1011,22.2,12.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-22 20:59:00,0.0
2019-04-23 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.6,8.6,3.5,6.3,6,6,6,6,NA,NA,NA,NA,2019-04-23 09:01:00,0.0
2019-04-23 21:00:00,DCNN,2423,12,1,NCM,384,1011,18.1,9.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-23 20:55:00,0.0
2019-04-24 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.9,6.1,4.3,4.5,6,6,6,6,NA,NA,NA,NA,2019-04-24 08:58:00,0.0
2019-04-24 21:00:00,DCNN,2423,12,1,NCM,384,1011,21.0,10.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-24 20:54:00,0.0
2019-04-25 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.6,6.5,3.7,5.1,6,6,6,6,NA,NA,NA,NA,2019-04-25 08:57:00,0.0
2019-04-25 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.8,8.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-25 20:56:00,0.0
2019-04-26 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.3,2.7,-1.1,0.6,6,6,6,6,NA,NA,NA,NA,2019-04-26 09:00:00,0.0
2019-04-26 21:00:00,DCNN,2423,12,1,NCM,384,1011,16.7,10.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-26 21:08:00,0.0
2019-04-27 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.0,6.4,5.7,5.1,1006,6,6,6,NA,NA,NA,NA,2019-04-27 08:56:00,0.0
2019-04-27 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.0,7.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-27 21:09:00,0.0
2019-04-28 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.8,5.5,4.1,3.9,6,6,6,6,NA,NA,NA,NA,2019-04-28 08:59:00,0.0
2019-04-28 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.9,6.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-28 21:10:00,0.0
2019-04-29 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.9,4.0,0.5,2.5,6,6,6,6,NA,NA,NA,NA,2019-04-29 08:59:00,0.0
2019-04-29 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.5,6.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-29 21:04:00,0.0
2019-04-30 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.4,3.7,0.0,1.3,6,6,6,6,NA,NA,NA,NA,2019-04-30 08:57:00,0.0
2019-04-30 21:00:00,DCNN,2423,12,1,NCM,384,1011,15.7,7.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-04-30 20:56:00,0.0
2019-05-01 09:00:00,DCNN,2423,12,1,NCM,384,1011,13.8,3.9,0.7,2.8,6,6,6,6,NA,NA,NA,NA,2019-05-01 09:07:00,0.0
2019-05-01 21:00:00,DCNN,2423,12,1,NCM,384,1011,17.9,11.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-05-01 21:00:00,0.0
2019-05-02 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.9,8.4,7.3,7.2,6,6,6,6,NA,NA,NA,NA,2019-05-02 08:59:00,0.0
2019-05-02 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.5,8.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-05-02 21:08:00,0.0
2019-05-03 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.6,6.3,6.0,6.0,6,6,6,6,NA,NA,NA,NA,2019-05-03 09:00:00,0.0
2019-05-03 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.6,5.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2019-05-03 21:09:00,0.0
2019-05-04 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.3,1.1,-0.3,-0.6,6,6,6,6,NA,NA,NA,NA,2019-05-04 08:56:00,0.0
